lon,lat,B2,B4,B6,B8,B11,B12,NDVI,EVI,NDWI,NBR
-78.88667956906093,37.19811302128424,0.03590000048279762,0.07680000364780426,0.25200000405311584,0.2624000012874603,0.22769999504089355,0.13230000436306,0.5471698045730591,0.3191306357571319,0.07080189138650894,0.3296174108982086
-118.28903371875344,47.79374179747399,0.06759999692440033,0.11800000071525574,0.21739999949932098,0.2741999924182892,0.2913999855518341,0.20000000298023224,0.39826616644859314,0.26470985223865523,-0.030410172417759895,0.1564740389585495
,,,,,,,,,,,
-109.90550632970802,31.639787200794697,0.0754999965429306,0.1440799981355667,0.2045428603887558,0.22422857582569122,0.33476364612579346,0.27822306752204895,0.21761257946491241,0.13161043950014656,-0.19773991405963898,-0.10746206343173981
-93.31137724381016,31.09181487748179,0.01889999955892563,0.021250000223517418,0.1671999990940094,0.2070000022649765,0.1010499969124794,0.04385000094771385,0.8138006329536438,0.3893313790918101,0.3439376950263977,0.6503886580467224
-83.4523670005984,32.83903810509426,0.030899999663233757,0.03610000014305115,0.19169999659061432,0.22460000216960907,0.19439999759197235,0.08569999784231186,0.7230533361434937,0.3896399213712564,0.07207638025283813,0.4476313292980194
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
-96.71374638241284,48.28107783910883,0.07699999958276749,0.10930000245571136,0.1830500066280365,0.20309999585151672,0.25,0.2138500064611435,0.30025607347488403,0.1830029506630425,-0.10350917279720306,-0.025782493874430656
,,,,,,,,,,,
,,,,,,,,,,,
-117.70063720765516,38.08969094077286,0.13097143173217773,0.17759999632835388,0.19696666300296783,0.19362500309944153,0.18709999322891235,0.16859999299049377,0.04316790774464607,0.03137386304390105,0.01713838055729866,0.06908692419528961
-76.84974966231992,36.54908022850788,0.02384999953210354,0.025499999523162842,0.20239999890327454,0.26820001006126404,0.11909999698400497,0.05429999902844429,0.8263534307479858,0.48839878543437787,0.3849729299545288,0.6632558107376099
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
-120.73694286797914,45.83541447809344,0.06729999929666519,0.12540000677108765,0.1648000031709671,0.1859000027179718,0.2856999933719635,0.20880000293254852,0.19434626400470734,0.10550729638833488,-0.2116200029850006,-0.058018747717142105
-101.56015734023764,48.9121443262028,0.10888555645942688,0.17395000159740448,0.2409999966621399,0.28691428899765015,0.28189998865127563,0.21160000562667847,0.24511399865150452,0.18653621195771306,0.008815355598926544,0.1510774791240692
,,,,,,,,,,,
,,,,,,,,,,,
-116.46994526841142,35.63279863870597,0.13099999725818634,0.2034333348274231,0.2254333347082138,0.23659999668598175,0.2872999906539917,0.26046666502952576,0.07537306845188141,0.056226115937125065,-0.09677418321371078,-0.04801502451300621
-72.31999484214722,44.24315063699159,0.04154999926686287,0.06279999762773514,0.2410999983549118,0.30584999918937683,0.15629999339580536,0.08190000057220459,0.6592974662780762,0.44319031974957346,0.3235962390899658,0.5775628685951233
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
-117.2649542948572,34.4537598282991,0.17329999804496765,0.26660001277923584,0.29545000195503235,0.30820000171661377,0.3382999897003174,0.29820001125335693,0.07237298041582108,0.06467458494771065,-0.04655837267637253,0.016490750014781952
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
